geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HIS92_RS26170	112.50770045445	1.46761593527057	0.420000143695063	22.8253402450011	0.000137216253014609	0.0171186547004172
HIS92_RS19280	1505.93083572662	1.21917842471744	0.330607482460746	22.7599247565926	0.000141404900237923	0.0171769741973224
HIS92_RS25580	174.833059268463	2.26397849591238	0.577904686098219	22.1166707862714	0.000189982377811363	0.022486119384032
HIS92_RS26125	11.96843654358	3.84315883460075	1.04954865637367	21.9330081903475	0.000206668876935463	0.0238495883983524
HIS92_RS15270	2728.68495713096	1.16095268131186	0.316625938091799	21.6777705210509	0.00023229654628044	0.0255304966102503
HIS92_RS25510	142.952054565081	2.77209210280355	0.709631939050592	21.7020192165215	0.000229732137960192	0.0255304966102503
HIS92_RS26115	19.4641103189552	2.45469451494103	0.744406919004589	20.8330805785097	0.000341734279700919	0.0366847775604521
HIS92_RS26090	8.91777520965076	4.10071286190837	1.45743658364845	20.1597081928792	0.000464417984118391	0.0487216685156931
HIS92_RS19290	150.084396369397	1.4765914980347	0.459305084405434	19.2815532736694	0.000691890284448694	0.0709725678447816
HIS92_RS26140	48.765352716862	2.10501774509589	0.57190451873461	19.1485104289544	0.000734858259977528	0.0737414288707885
HIS92_RS09145	49612.4837089907	3.84114765968877	1.12605134347016	18.9371899954246	0.000808592743472087	0.077977995950874
CAD59944.1	1353.77165360273	2.53921712483246	0.671421143806557	18.9309901058546	0.000810863042816714	0.077977995950874
HIS92_RS26155	18.9830239403273	2.82142829213653	0.824918937495026	18.5402885431248	0.000967395451023768	0.0911326000393003
HIS92_RS25585	25.9871543621625	2.5914348776496	0.828722602437142	18.480090081157	0.000994034123437619	0.091769230275761
HIS92_RS25575	251.031083002121	2.05546150038194	0.563077131579245	18.3088299134833	0.00107384847807125	0.0971938151917035
HIS92_RS24665	34.4044671175225	4.31662653048272	1.41175373796258	18.2365959407294	0.00110938163397571	0.0984789542775357
HIS92_RS04715	126.415069287421	-1.56300651487197	0.498771933440272	18.1940469118433	0.00113085331768671	0.0984909229139971
HIS92_RS25210	120.056337405203	1.72712810872335	0.533800391113952	17.6282699444301	0.00145855175876976	0.124679165157059
HIS92_RS26105	11.4799694183705	4.09266858611701	1.19092605649138	17.4424488377348	0.00158540903403447	0.133059056383693
HIS92_RS16135	121.958368624848	1.33709550829528	0.4513312972364	16.567330862876	0.00234514280616043	0.193306771307796
HIS92_RS08535	451.259195505372	1.17903928659092	0.419219399378699	16.3442529757869	0.00259036280912649	0.209773942577682
HIS92_RS10650	762.724735964153	2.32707368561524	0.725220348156201	15.6227029791669	0.00356956814833158	0.279273331740654
HIS92_RS24705	1661.4293663223	-0.828913361605717	0.29782148099242	15.6469800686749	0.00353135882063102	0.279273331740654
HIS92_RS26100	12.0996046454101	3.00797162779794	1.02450945165372	15.447278973993	0.00385801311995901	0.291944074782472
HIS92_RS26135	18.3048284111675	2.4042317689629	0.808106112113361	15.4722797035864	0.00381554630897304	0.291944074782472
HIS92_RS21030	293.04870120374	0.898216141404301	0.294371358513867	15.1469956404999	0.00440585022826873	0.328022655704652
HIS92_RS26175	36.8980425750638	2.10353839500826	0.743548342974006	15.0269223257361	0.00464570293870505	0.340389916905754
HIS92_RS11670	53.0677503118644	1.91545288677859	0.688413085916029	14.9797747118452	0.00474335008685167	0.342114125014177
HIS92_RS11975	5783.13799062308	2.28020426056479	0.7380817578379	14.8802972795571	0.00495603764214084	0.347792513332209
HIS92_RS26150	45.384436305865	1.86911604105759	0.612807756349367	14.8418304292391	0.00504076865835477	0.347792513332209
CAD59948.1	132.875533068211	1.90620616328556	0.660017872817534	14.8385252887331	0.0050481149032188	0.347792513332209
HIS92_RS19555	467.48003038139	1.08283580667065	0.349701629556484	14.6736872384612	0.00542813895636626	0.368474844449804
HIS92_RS01745	907.772752382293	0.692616435263782	0.259911431324309	14.4712820087997	0.00593332921311649	0.396931125329648
HIS92_RS16150	198.265950464366	1.10686671143912	0.354135498200979	14.3537357695817	0.00624759489140257	0.411984257410203
HIS92_RS10470	5.83736653724741	-1.62125627526799	1.1909735190442	13.9285828393389	0.00752651287521815	0.484315021292412
HIS92_RS11940	78.2111567745338	3.76194114889036	1.47257567725017	13.920151886255	0.00755430709121612	0.484315021292412
HIS92_RS04145	197.269476430542	1.4564638470574	0.555073847629974	13.8577795313587	0.00776307512599262	0.490881572350438
HIS92_RS11980	2866.09785373285	2.36258188615799	0.806668702441219	13.7835754496363	0.00801881170505289	0.500200470682759
HIS92_RS02085	347.893819236453	1.11584044644991	0.533485215569649	13.66959493971	0.00842777530616768	0.518701477510267
HIS92_RS00595	491.653030713127	1.27401076396068	1.97195417049998	13.5717951243672	0.00879489825161027	0.534174346439908
HIS92_RS18100	30.8270977013698	-1.61187838434841	0.600507819678936	13.0708990309245	0.01093451446054	0.655502840907176
HIS92_RS25590	341.370581448628	1.94443694097671	0.652980754478709	13.0269234611923	0.0111449876357417	0.659554652904917
HIS92_RS16140	157.959633018347	1.0234333980965	0.3775394713592	12.8008806056736	0.0122908425254708	0.718158596171813
HIS92_RS16145	165.557213391489	1.26665056040103	0.396978297427287	12.7133034583023	0.0127650178743654	0.727644638645057
HIS92_RS25205	192.151854944821	1.7687489353297	0.580653364701666	12.7126792214742	0.0127684609467612	0.727644638645057
HIS92_RS07090	160.442320934285	1.07840991288032	0.385222596743108	12.6448881558075	0.0131478120893992	0.731785436055664
HIS92_RS25655	26.9207415078614	2.51334042099887	0.81905331581332	12.6430610447995	0.0131581870001343	0.731785436055664
HIS92_RS03835	57.9799712312045	1.12704567941057	0.529141808263893	12.5586898789356	0.0136460652067321	0.749883773741371
HIS92_RS16485	422.623794743655	0.682923584772378	0.312803072608585	12.1881124586805	0.0160058828419624	0.86921359057057
HIS92_RS04655	307.016769782754	-0.593257319313841	0.319619096388742	11.8692471024855	0.0183505307463232	0.984954068895673
HIS92_RS11555	527.387320289316	-0.67756558568255	0.298594038463163	11.8265635006626	0.0186886797833399	0.991574090573526
HIS92_RS00005	4.23126588596341	-2.07654607017438	1.59512377407067	2.56426988156872	0.633165423517059	0.999991084536226
HIS92_RS00010	116.61012987548	-0.756647095286162	0.639136691899519	4.12586119971596	0.389240283831052	0.999991084536226
HIS92_RS00015	34.7217433994248	-0.397143685892175	0.676474974160737	2.29370008595089	0.681916289439601	0.999991084536226
HIS92_RS00020	7.28738071942497	0.921788858283669	1.1741018604331	2.6047732420999	0.625977798111117	0.999991084536226
HIS92_RS00025	17.1635729437186	0.781475680718352	0.795400900534767	2.05173249450651	0.726244269236423	0.999991084536226
HIS92_RS00030	38.862903725754	0.271404622840385	0.777515859326027	2.43259921287043	0.656744224032192	0.999991084536226
HIS92_RS00035	6.96599895725703	0.441188059624631	1.14396355299369	0.784856812040232	0.94046661446902	0.999991084536226
HIS92_RS00040	24.333692322747	-0.127384357576798	0.841012767735864	1.28151022216554	0.864504696177463	0.999991084536226
HIS92_RS00045	8220.72864699569	-0.418620207317574	0.596262869486302	1.50786806628901	0.825246830192264	0.999991084536226
HIS92_RS00050	30.3332397950596	-0.156165682520429	0.660526809481668	0.587605915532635	0.964430943889351	0.999991084536226
HIS92_RS00055	32.5747229219479	-0.594972851202526	0.588815795657876	2.83004865627711	0.586656993960451	0.999991084536226
HIS92_RS00060	11.5250158368528	-0.0720985233144213	1.0889698869996	2.19095952246742	0.700684733668126	0.999991084536226
HIS92_RS00070	4.53352392560198	0.132107501394439	1.40900911565375	0.311527764764875	0.989057917901814	0.999991084536226
HIS92_RS00075	11.9898140269749	-0.0475043779788245	1.14891686809236	0.966293303563731	0.914863225760288	0.999991084536226
HIS92_RS00080	4.26581207781876	2.64483164073206	2.18746907170364	3.8682975198618	0.424123166287622	0.999991084536226
HIS92_RS00085	5.35735799239757	-0.604897688695305	1.44699801401651	0.919501640750269	0.9217464712446	0.999991084536226
HIS92_RS00090	2.99777425071783	0.521946838246801	1.9843807196367	5.87670622259603	0.208547078425087	0.999991084536226
HIS92_RS00095	3.95131197953128	-2.53082829096951	2.28108036763323	1.87992229208498	0.757832267368913	0.999991084536226
HIS92_RS00100	29.2460570081729	-0.388170137593816	0.778143812414013	0.407266656299129	0.981877648709453	0.999991084536226
HIS92_RS00110	5.70148848564375	-0.372710267685827	1.25261373071282	1.11183895774005	0.89238930301946	0.999991084536226
HIS92_RS00115	24.5445027327729	0.128810051474497	1.0190748778161	0.607810633530249	0.962191805917754	0.999991084536226
HIS92_RS00120	967.831675639191	0.0871121512419845	0.320206832424412	0.574347818637818	0.965871127400014	0.999991084536226
HIS92_RS00125	1138.58266850931	-0.0120038655293355	0.570651956100549	1.66871612720291	0.796392222708302	0.999991084536226
HIS92_RS00130	1093.89071370491	0.0324755409308458	0.530730226154187	1.81483299078718	0.769767475842809	0.999991084536226
HIS92_RS00135	369.874529377573	-0.188287062287439	0.342495415279839	0.605943853683982	0.962400905015044	0.999991084536226
HIS92_RS00140	98.726295259525	-0.414860350930009	0.572494162785852	2.17409961876737	0.703773776211095	0.999991084536226
HIS92_RS00150	584.292653817063	-1.10715588252867	0.619408655537968	7.45208453845697	0.113840817222991	0.999991084536226
HIS92_RS00155	7.018283728715	-0.701873939027563	1.01655246590653	7.22822241842678	0.124308121191187	0.999991084536226
HIS92_RS00175	3.68419053495406	-2.19427579470359	1.84136267598114	4.32677350090893	0.363584502380295	0.999991084536226
HIS92_RS00180	8.78977095576609	0.103930430886508	1.00899455270155	1.75958943752042	0.779866802404268	0.999991084536226
HIS92_RS00185	6.47405253829353	-0.923603106266461	1.54635436338824	0.498188425294245	0.973677096032442	0.999991084536226
HIS92_RS00190	3.25037072022188	-0.245812607528817	2.01695992507942	0.479513935559524	0.975464412283427	0.999991084536226
HIS92_RS00195	59.700217113202	-1.12931240090125	0.921387497706407	1.91313927777281	0.75173088614682	0.999991084536226
HIS92_RS00200	3.40847532254345	-0.365196759839159	1.80611315128036	4.48539606568792	0.344282642642642	0.999991084536226
HIS92_RS00205	9.37893278290419	-0.211028440077519	1.06313084949673	0.293215582324777	0.99024790839636	0.999991084536226
HIS92_RS00210	162.238140021859	-0.972502845797039	0.531662011267146	5.53843075881977	0.236371981562686	0.999991084536226
HIS92_RS00215	14.6269239977855	-0.419418563837347	0.899609956886177	2.07693707653942	0.721610521983863	0.999991084536226
HIS92_RS00220	376.713417571436	-0.7801104365804	0.826839408475442	1.74119274283848	0.783222017289452	0.999991084536226
HIS92_RS00225	28.3821307856935	-0.226932157821592	0.792272011072217	0.823885572686891	0.935217489473543	0.999991084536226
HIS92_RS00230	9.86476864194613	-0.464108677100806	1.07480282327182	2.21833640450522	0.695673700687092	0.999991084536226
HIS92_RS00245	6.47051380584477	-0.968757614054126	1.23695635450275	2.07047884874774	0.722797658940694	0.999991084536226
HIS92_RS00250	3.62417613854714	1.86070961494796	1.79208565310451	3.62008498182355	0.459855538132851	0.999991084536226
HIS92_RS00255	6.67262259274252	-0.505266201658954	1.15363935179693	1.35139778315083	0.852596768677999	0.999991084536226
HIS92_RS00260	391.597739164345	0.250768646895845	0.43904102602703	1.05528334071698	0.901300538415513	0.999991084536226
HIS92_RS00265	4.77150382532197	-0.768613562447101	1.70807859929104	1.59983654145221	0.808821513774795	0.999991084536226
HIS92_RS00280	22.1883031407436	-0.0572196078697181	0.794287266655988	0.423602104783726	0.980499320450664	0.999991084536226
HIS92_RS00285	104.016383636971	-1.39099286378323	0.83154752524166	8.43389770104324	0.0769164023316513	0.999991084536226
HIS92_RS00290	10.0284602323534	-0.0331799962721268	1.04578235715115	1.29397121197897	0.862397571883823	0.999991084536226
HIS92_RS00295	1754.93815182941	-0.771537543941188	0.843990938877397	1.95073841968286	0.744819116096939	0.999991084536226
HIS92_RS00300	359.508107118724	-0.380211830916508	0.378442313250518	2.12436014522103	0.712898402487638	0.999991084536226
HIS92_RS00305	131.973135230857	-0.666991246307752	0.528321172498323	2.94297464541924	0.567413367113198	0.999991084536226
HIS92_RS00310	36.6053538216167	-0.119703586933879	0.708002506067835	0.733212254844744	0.947170897237412	0.999991084536226
HIS92_RS00315	59.4745278534045	-0.323133877354752	0.431618823146875	2.37630874758344	0.666912826192517	0.999991084536226
HIS92_RS00320	14.8599150007633	-0.129741623434137	1.0446074119482	0.792766241201051	0.939415211984795	0.999991084536226
HIS92_RS00325	5.71841266013945	-0.805122812614138	1.56061722620511	1.99189471792678	0.737249761573401	0.999991084536226
HIS92_RS00340	10.7767931030022	0.0185909877426835	1.47655448231663	0.265079664221034	0.99195544947173	0.999991084536226
HIS92_RS00345	1179.20177504519	-0.0578637657630962	0.77479301922687	1.45400415360541	0.834756615477414	0.999991084536226
HIS92_RS00350	4.38251745923308	-1.32305612307444	1.49415572510102	9.37055851907895	0.0524760181247126	0.999991084536226
HIS92_RS00355	10.2861189467482	0.576081814987445	0.984779686437689	1.87300011804956	0.759102997985924	0.999991084536226
HIS92_RS00360	12.1147118985165	-1.02121024943005	1.36972890686317	2.36787389088377	0.668440588585931	0.999991084536226
HIS92_RS00365	7.17496415628482	0.0266725523781593	1.41039531127014	2.73624501210281	0.602887265134101	0.999991084536226
HIS92_RS00370	5.39350431771777	0.519002127692119	1.40151301617828	1.23820237985426	0.8717696823677	0.999991084536226
HIS92_RS00380	3.2469252824533	-1.50944582328395	2.0948348762149	4.08151989435861	0.395085737616784	0.999991084536226
HIS92_RS00385	458.26044716958	1.11463171910967	0.637875272158661	3.50320175862046	0.477391677080996	0.999991084536226
HIS92_RS00390	6.0303464459193	1.43654409925823	1.83204975377099	1.89741661808716	0.754619551847073	0.999991084536226
HIS92_RS00395	4.06363927536879	0.28601904802757	1.60847285805873	1.00883439364419	0.908453461362237	0.999991084536226
HIS92_RS00400	159.060922232032	-0.486403453005167	0.530403823842199	1.03978062240063	0.903705141565323	0.999991084536226
HIS92_RS00405	11.399900298214	-0.181832441817399	1.05643434763759	0.477746377028922	0.975630899368175	0.999991084536226
HIS92_RS00410	15.5067161860098	-0.362695319599602	0.970053109460696	1.47337067836685	0.831347816279798	0.999991084536226
HIS92_RS00425	14.7116429320778	0.668402164005814	0.871821258943812	1.33408112485934	0.855567210107525	0.999991084536226
HIS92_RS00430	7.28852360836722	-1.69364826176511	1.33442858019437	3.72553771562004	0.44442251031986	0.999991084536226
HIS92_RS00440	4.38821423877355	0.539948062969841	1.36041978218175	2.19666556564164	0.699639787025129	0.999991084536226
HIS92_RS00445	7.97318024644621	-0.515526807043787	1.13830610840478	1.16964612045886	0.883070453249688	0.999991084536226
HIS92_RS00450	1049.46122813171	-0.0277776113553115	0.600773297345405	0.183877639591344	0.996023955608911	0.999991084536226
HIS92_RS00455	330.969476408359	0.00888701836295575	0.532638427053759	0.166930684960278	0.996704653977433	0.999991084536226
HIS92_RS00470	2.10599528612964	-0.497317328859754	2.71330174637348	3.64789551924929	0.455749510771837	0.999991084536226
HIS92_RS00480	14.7802451505603	-1.04967440358978	0.733678983190887	10.9298925880363	0.0273633271019229	0.999991084536226
HIS92_RS00485	60.1656117134819	-0.128777340426923	0.664721929801824	0.627936599179549	0.959909274284079	0.999991084536226
HIS92_RS00490	36.116324367625	-0.0246978977118799	0.628970171854249	1.08959691601359	0.895919239946146	0.999991084536226
HIS92_RS00495	42.3667722406985	-0.691246698921331	0.784080593871155	1.322574309831	0.857533993225181	0.999991084536226
HIS92_RS00500	39.3009476479288	-0.375982435192755	0.590856493552448	1.19618875654589	0.878725714699968	0.999991084536226
HIS92_RS00505	7.94174719884481	-1.14345492353262	1.25341152813233	5.19483193049206	0.267884284772705	0.999991084536226
HIS92_RS00510	174.366514414675	-0.617520386202462	0.368440521689665	6.56846635326303	0.160527245668528	0.999991084536226
HIS92_RS00515	5.18814744122789	0.439584027941239	2.06881115989635	0.609256145108375	0.962029585843307	0.999991084536226
HIS92_RS00520	6.6837490636288	-0.155263068783651	1.31525288418961	2.96194348938775	0.564214134339858	0.999991084536226
HIS92_RS00525	10.4822159578607	-0.837256217180986	1.08494046039205	1.83254020312368	0.766523854088123	0.999991084536226
HIS92_RS00530	10.6636249301622	-0.579479072367162	1.09373329100072	2.14464871667521	0.709174612647043	0.999991084536226
HIS92_RS00535	15.5403034020909	-0.165985717650234	0.929367938932495	0.415695890620469	0.9811717808877	0.999991084536226
HIS92_RS00540	4.51277606591204	-0.392434379649464	1.8915118235835	0.863614795231825	0.929721837538633	0.999991084536226
HIS92_RS00545	24.8195104264452	0.0852302146489554	1.24448945022405	0.040716792905414	0.999795559099988	0.999991084536226
HIS92_RS00550	13.4664107723281	0.171354129414442	1.48482884264908	0.154527631296219	0.997164534254399	0.999991084536226
HIS92_RS00555	4.85080065587338	-0.177049720709102	1.95781598647062	0.478032238378262	0.975604005676944	0.999991084536226
HIS92_RS00560	2132.53989091785	-0.171958867518007	0.557716147511781	0.477542180187925	0.975650102606379	0.999991084536226
HIS92_RS00565	43.5146670221027	0.67186229503495	0.587416113332049	3.90925562187257	0.41842604450129	0.999991084536226
HIS92_RS00570	3.8432674661613	0.673079957158504	1.54349974978279	3.27373461205012	0.513104515845318	0.999991084536226
HIS92_RS00585	2872.37025106081	-0.162828134911895	0.446504629861103	0.460725099548938	0.977210037547626	0.999991084536226
HIS92_RS00590	4942.55702696439	0.0288227895797332	0.626145936518616	0.756535294905518	0.944178289380324	0.999991084536226
HIS92_RS00600	643.955587680725	0.246482218352295	0.689583646087551	7.43822530573345	0.114464348851156	0.999991084536226
HIS92_RS00605	26.0698719167489	-0.324542120812639	0.793344226286347	1.86787817611176	0.760043061956136	0.999991084536226
HIS92_RS00610	475.543710897713	0.147333987850287	0.578159378062765	1.42142075381469	0.840463572315481	0.999991084536226
HIS92_RS00615	275.863035826541	0.154027797319481	0.564680963778992	1.45284862507893	0.834959620218287	0.999991084536226
HIS92_RS00620	161.071271163109	0.10365002802163	0.977883972109251	0.747999670453794	0.945280319249686	0.999991084536226
HIS92_RS00625	139.750780377758	0.309668006165178	0.92755264615545	0.704868318392812	0.950727203869531	0.999991084536226
HIS92_RS00630	760.98498673801	0.06237246069721	0.724890312250896	0.785276797155007	0.94041094649353	0.999991084536226
HIS92_RS00635	182.819043321713	-0.0480728805472348	0.456863603986879	0.722763260917247	0.948492362674023	0.999991084536226
HIS92_RS00645	33.9165062276579	-0.0405910707228928	0.714325844168153	0.655395441886242	0.956713490261664	0.999991084536226
HIS92_RS00650	37.5027821214193	-0.265537419253038	0.782110460944301	0.232340773490819	0.993752737654478	0.999991084536226
HIS92_RS00655	9.99918752570936	-0.619950170518428	1.22717434296923	1.01324616584758	0.90778083067151	0.999991084536226
HIS92_RS00660	8.84022580761765	-1.63967647456069	1.30933346486291	10.2984139899627	0.0356900312679404	0.999991084536226
HIS92_RS00665	12645.6566638807	-0.724124346522062	0.58257754647976	6.12085652925748	0.190302605605553	0.999991084536226
HIS92_RS00670	12.0900817115205	-0.507827783711184	1.12006713646219	3.4594899759294	0.484064656134431	0.999991084536226
HIS92_RS00675	54.1285581039498	-0.593609077093146	0.711616682617369	2.58245982934324	0.629933411862523	0.999991084536226
HIS92_RS00680	23.4452543547578	-0.449748872436097	0.715566117034647	2.10974972418889	0.715581406799066	0.999991084536226
HIS92_RS00685	4.8570641856033	1.2016325213531	1.71650870696025	1.30415631264373	0.860669957882679	0.999991084536226
HIS92_RS00690	406.572742397153	-0.110444253545049	0.579892113356442	0.334900799844945	0.987451226541701	0.999991084536226
HIS92_RS00695	6.06662511140052	1.29140763851255	1.31087654210028	3.46896553459176	0.48261286644299	0.999991084536226
HIS92_RS00700	5.53635800274104	1.42272499146465	1.58201008656676	1.05742195717393	0.900967497403187	0.999991084536226
HIS92_RS00705	2.69047812075057	1.05882828164184	1.72042724550829	1.87568152949444	0.758610795212634	0.999991084536226
HIS92_RS00735	52.328583096175	-0.533781124019114	0.786003274210121	0.702137618644741	0.951065047710977	0.999991084536226
HIS92_RS00740	12.614929739723	0.419522678407845	0.951459038219999	4.88194703799468	0.29962634780234	0.999991084536226
HIS92_RS00745	41.4841126523709	0.0610579198235777	0.490134970592965	4.61949956666109	0.328612119786733	0.999991084536226
HIS92_RS00750	18.4051168438337	1.75898343129195	1.22936228837175	3.78198857074634	0.436313699954856	0.999991084536226
HIS92_RS00755	31.3630115186478	-0.220785018619111	0.586251059791487	0.367065643105178	0.98508343151841	0.999991084536226
HIS92_RS00765	482.09844986502	-0.0499170430964561	0.720035430503275	0.410508103488922	0.981607568052287	0.999991084536226
HIS92_RS00770	201.077637257477	0.0772731562660523	0.718085852041642	1.27252355522683	0.866019770098644	0.999991084536226
HIS92_RS00775	265.237795396112	-0.423287179367442	0.767119986937221	0.413617629652947	0.98134688127208	0.999991084536226
HIS92_RS00780	15.2397508560187	0.657114392434094	0.827332411258931	3.21473235095563	0.522554710347732	0.999991084536226
HIS92_RS00785	4.89143503560695	0.348126435574727	2.12646149848105	1.28558132104585	0.863817082608508	0.999991084536226
HIS92_RS00790	6.95365476441725	-1.23844634076463	1.29012123874818	3.25261772055336	0.516474441816698	0.999991084536226
HIS92_RS00795	51.5525820622631	-0.708681685414928	0.762637046298312	1.09667506207856	0.89479938530255	0.999991084536226
HIS92_RS00800	17.7472744263165	0.00743174600323983	0.87025788243054	1.53456783615972	0.820501073898047	0.999991084536226
HIS92_RS00805	5.46358258519865	0.0150526483617027	1.37561786451141	0.920490484593273	0.921602896163714	0.999991084536226
HIS92_RS00810	4302.5357075711	-0.153363860118715	0.555724987064817	2.57477040766929	0.631298877907029	0.999991084536226
HIS92_RS00815	29.1903677432436	-0.306036599718131	0.663643943201909	1.29403882440022	0.862386119053191	0.999991084536226
HIS92_RS00820	2.32371880125308	0.0647954262488097	1.97810190667981	1.45437725776486	0.834691058644673	0.999991084536226
HIS92_RS00825	10.287154931074	-0.559122076318285	0.999357399169755	4.82505094996544	0.305723906913889	0.999991084536226
HIS92_RS00830	107.924225560099	-0.498586828102656	0.752968848707299	1.82511346317111	0.767884627496835	0.999991084536226
HIS92_RS00835	51.5800841525848	-0.515522768197642	0.551344872939008	6.31209753426521	0.177021522135707	0.999991084536226
HIS92_RS00840	10.2278486988378	-0.0571757709678616	1.05171766034391	1.00276200330859	0.909376890857271	0.999991084536226
HIS92_RS00845	19.8576540340158	-1.058254393888	0.970392089705706	1.92285311646401	0.749945670880971	0.999991084536226
HIS92_RS00850	32.4708783381145	-1.30511187790059	0.875706835711648	3.63602704677641	0.457498665600058	0.999991084536226
HIS92_RS00855	17.8748339709846	-0.278995829844242	1.23099653397508	0.575133508046434	0.965786432069656	0.999991084536226
HIS92_RS00860	5.2721787346846	0.886436128926423	1.49049613946548	0.472454868556937	0.976126506303368	0.999991084536226
HIS92_RS00870	118.95174352945	-0.697505438788955	0.906261343201467	1.00658027238529	0.908796569301307	0.999991084536226
HIS92_RS00875	30.9845012460798	-1.3387545640895	0.955924289666652	3.17589856938551	0.528832514725813	0.999991084536226
HIS92_RS00880	271.913066496723	-0.148722562087521	0.721809015643371	0.057184310821782	0.999598952887597	0.999991084536226
HIS92_RS00885	253.71274832964	-0.0471423476673632	0.722884602967987	0.247328138113744	0.992955695051194	0.999991084536226
HIS92_RS00890	154.533299348635	-0.0439605321597827	0.678296314312073	0.20961105188357	0.99487696664335	0.999991084536226
HIS92_RS00895	43.8926287214754	-0.334411897210916	0.76746930265962	1.24370446334279	0.870851872443333	0.999991084536226
HIS92_RS00900	2505.66054842755	0.447991968145204	0.436993209113456	1.71861903019538	0.787332739806985	0.999991084536226
HIS92_RS00905	5.21831896173108	0.442385203402751	1.18470321486961	1.43100111207553	0.838789373610984	0.999991084536226
HIS92_RS00910	4.8320756342873	1.05300957522687	1.52793040811217	1.23489951115462	0.872319893781686	0.999991084536226
HIS92_RS00920	32.4995044656554	-0.00806744612658109	0.604682944807706	0.512786390257531	0.972244344748331	0.999991084536226
HIS92_RS00925	9.92903147940434	-0.623808301772849	0.972193012450809	2.30219538351668	0.680369377830623	0.999991084536226
HIS92_RS00930	53.9549117215119	-0.554989536540709	0.508879155926967	3.13600191166498	0.535329305151243	0.999991084536226
HIS92_RS00935	13.3446481618858	-0.523128573213878	0.894716659825518	2.17235899387541	0.704092812431898	0.999991084536226
HIS92_RS00940	80.0577715156084	-0.0484427286162142	0.488683038282661	0.897946924831956	0.924855182063492	0.999991084536226
HIS92_RS00945	46.894593445253	-0.254102246369232	0.633670738866266	1.11952168615937	0.891162633230996	0.999991084536226
HIS92_RS00950	32.8426578774261	-0.0129379983376814	0.643959571376456	2.26880044505654	0.686455044126866	0.999991084536226
HIS92_RS00955	34.1581309304685	-0.580626115651955	0.738228710857239	1.68570417739758	0.79331281167426	0.999991084536226
HIS92_RS00960	5.90732075879767	-0.505716979419313	1.2974364215479	5.41618749933812	0.247195484734442	0.999991084536226
HIS92_RS00965	50.4868962412132	-0.113475795440287	0.893042754437033	1.16173373594728	0.884357823285723	0.999991084536226
HIS92_RS00970	176.267797114474	0.366872147489913	0.541236954205847	1.85033600326307	0.763261359719044	0.999991084536226
HIS92_RS00975	89.9778427622526	0.0519546884867336	0.650053066182912	1.34383621335866	0.853895402267634	0.999991084536226
HIS92_RS00980	125.57592517636	-0.0496718660476073	0.553308557418161	0.0968114205321626	0.998865572784113	0.999991084536226
HIS92_RS00985	8.46517119245595	-1.15685194508806	1.06304290342899	6.37568099272308	0.172793975028702	0.999991084536226
HIS92_RS00995	98.9040831612272	-0.291536900408199	0.391840576592509	0.751269607683724	0.944859061631877	0.999991084536226
HIS92_RS01000	7.68529623008043	-0.0597783463261093	1.15241429970442	5.81705767450443	0.213233431565637	0.999991084536226
HIS92_RS01010	6.24405481276638	-0.0328661330469097	1.39642724689217	0.272748343837165	0.991504761054593	0.999991084536226
HIS92_RS01015	3.09205093253696	0.308698506732643	2.29627697160161	0.633448756518206	0.959275221382942	0.999991084536226
HIS92_RS01020	6.56868114031271	0.435222095127886	1.28492558825443	2.69657395731193	0.60981425903811	0.999991084536226
HIS92_RS01025	25.8101947208339	-0.0133452457953985	1.11442817909642	1.47259710735392	0.831484206679202	0.999991084536226
HIS92_RS01030	8.73833697757167	0.209535153144376	1.32027160990609	2.62211972096766	0.622909754448183	0.999991084536226
HIS92_RS01035	3.83046676105095	-1.13775620452029	1.54320133505771	1.97176230020628	0.740952743164733	0.999991084536226
HIS92_RS01040	14.4032906721877	-0.088301030269116	0.863726240268455	2.1481774243512	0.708527199863886	0.999991084536226
HIS92_RS01045	28.6650200517714	-0.359773240271896	1.19122009010657	0.137040410402619	0.997757019520351	0.999991084536226
HIS92_RS01050	30.8215261127399	-0.217209260185208	0.776637667805605	0.759716614349344	0.943765561793269	0.999991084536226
HIS92_RS01055	138.492095942394	-0.0377777645060127	0.588793649199552	0.419310784152543	0.980865559679424	0.999991084536226
HIS92_RS01060	4.50498528515799	0.319478271611647	1.57434707802533	2.37025583566451	0.668009056857168	0.999991084536226
HIS92_RS01065	89.3988157683585	-0.202890397421184	0.956258908792943	0.242546858542653	0.993214725213448	0.999991084536226
HIS92_RS01070	169.412594995835	0.136157048278944	0.544781068596727	0.140525765646657	0.997644199620013	0.999991084536226
HIS92_RS01075	49.3027362103266	-0.24350205063371	0.735941678520988	1.19672257627158	0.878637928916916	0.999991084536226
HIS92_RS01080	73.536664903432	0.594845577825652	0.620701424890767	4.85775861430722	0.30220616408786	0.999991084536226
HIS92_RS01085	37.6768051875243	-0.0563491953883559	0.822095218277768	0.431164805080414	0.979846750151984	0.999991084536226
HIS92_RS01090	24.4988589186712	1.02817384645309	0.79176573884857	3.63326784206345	0.457905982617766	0.999991084536226
HIS92_RS01100	67.3209739196338	-0.213979305089533	0.491421429581166	0.940981707942768	0.918609105611587	0.999991084536226
HIS92_RS01105	180.337895055478	0.579767863724624	0.469903507564886	1.88838164774654	0.756278970536183	0.999991084536226
